"Time","Series1","Series2","Series3","Series4","Series5","Series6","Series7","Series8","Series9","Series10","Series11","Series12","Series13","Series14","Series15","Series16","Series17","Series18","Series19","Series20","Series21","Series22","Series23","Series24"
11,102.448163594879,99.3335852326612,81.0388144078869,81.2731393480677,103.027453762233,107.190026008135,81.7224514255301,85.4202650937573,99.2949049600995,95.2460093116098,76.8107413378607,73.2368815458886,89.1693253142192,98.0877674547795,79.3978944188102,83.1551587838447,101.832878887261,109.184730795825,79.0991417943935,80.2190664224327,97.1514751858231,87.0074477269137,86.7982668497001,67.6924566209344
12,100.719627654115,97.9628492337858,100.602306724333,99.0324387485825,103.430568555364,107.925055936969,107.32164059558,104.82103792297,94.0222583744418,93.5446318702089,92.9873329156215,94.9973160876598,84.4563486913444,103.868940270706,108.153256554647,92.69147161468,106.51394845304,100.391971101974,122.053445526655,104.006474577957,92.4812268985797,82.7937005280342,94.9396766770159,102.863960327837
13,100.801542901188,97.8564175470488,120.211352388298,121.033724088627,105.352053041404,107.868618858833,126.754175247373,125.806438515585,96.7671368428166,93.5409014170501,109.358868990609,110.122087119386,99.0695798627312,97.4294012626529,125.69281537989,127.093992296768,111.698334937228,108.42836746001,125.621859724653,119.833610201189,97.2639418556306,94.7822203199454,109.547633934393,108.283737030301
14,100.22136543189,100.607057282809,98.7185879833893,100.73792905477,108.235971634333,104.209451300401,108.367491043701,107.288951409421,90.122986710171,93.6281153270125,93.2559859313683,92.5475560371152,109.115170333675,83.3720858491198,107.922097968354,102.666959761241,106.791850921808,104.180374406176,97.288444238084,98.6803596498705,85.3865636558628,90.8083010017985,95.2263593064429,95.3548271074958
15,98.8883177304918,100.896419557259,78.3005913079328,79.5692389847166,109.719696277859,109.199286091267,85.8783560906799,85.9713851736662,92.1189663959142,95.156429392074,77.8917024354629,74.7628516589027,105.088992281457,99.2685257955989,99.0634135618426,78.6348830540911,102.351460903783,110.469183678077,84.8699059417399,85.8561580753867,101.763283732549,84.6156870995016,64.5152668077173,75.6146997783102
16,103.573826273606,100.106008453461,97.9517424187901,100.130586067051,109.415176707671,107.106885567146,109.265921426063,104.419437525472,92.7568478072737,92.2426367549816,93.6018286791461,90.4329684219739,96.0565006067042,109.497494485212,105.315326909553,106.550625092254,116.362445311706,109.948261750082,99.9569793472527,106.942598937146,96.6776420819308,92.6714454361203,85.3128475728512,88.5824289092944
17,100.995700956458,101.844534935759,120.2352931942,119.931865492523,107.77268540581,108.849605400323,132.871035230119,130.269102134268,92.1000770904116,92.9256846400622,112.130506779893,110.96598281136,93.326494147325,109.532810148083,121.659049259082,123.106921302555,121.424362585658,100.387086618708,131.449245658203,109.805257801997,85.0483774184664,80.9400277881048,113.882186009115,111.944822959982
18,96.0667656867407,104.100169371254,98.1050507716304,104.256903798032,109.119499874769,109.149102354347,109.014580180634,109.380460631385,88.9887274809783,92.5577200595671,91.7177114461863,88.3669791966966,102.168534054004,93.6882942551102,82.3149351153951,96.4325197823028,108.762448231601,102.669488969444,110.869068912719,117.324587645755,91.4364259664959,92.2898108106096,88.3350327902084,81.1565525966093
19,101.402711803127,99.0179376678869,79.0188851125987,78.5173278074543,108.09080707264,110.356333529941,89.6351172739042,87.9494527939637,90.5385185492507,92.3295465417113,71.1828856433676,66.7804506420789,101.258826777729,87.6177876508994,101.533712025969,81.8489194753453,113.998138763225,111.896749477917,90.4447008930271,89.5978058878815,96.230652955993,85.5005728996646,71.8723124291803,71.3109050225203
20,99.0544171845441,95.3816622487184,99.4878156156035,97.8080074658507,108.565563676852,110.049349965652,107.623131929704,107.889965914795,87.845158693776,88.8512108956312,89.5955182897794,90.9299359815717,105.037693973542,119.664483934922,96.1385854256295,105.180106863821,109.220700011979,123.112415270012,97.0251339270063,129.329658985187,94.4618478564368,97.6573141935398,89.0782263246244,96.6063266533213
21,97.8643525880263,102.011477048925,123.687724010464,120.075576798342,112.269300997954,107.165049804829,131.156791119128,133.552266556605,90.9254066504886,92.7537624283894,106.853503786376,109.081079653922,96.8336163976888,98.7006244601646,138.997877720763,122.850266758896,118.631641741617,119.176936069367,134.365690327765,138.081585904409,101.355472127015,108.895913129292,102.195899049804,90.0070028061655
22,99.5640501706834,98.5815984748352,98.6961001966092,100.620961498886,108.968814842793,112.472991929547,114.038435422776,113.757140273919,91.1695501797213,88.238086521412,88.0626004404359,88.4283091528173,107.194832425625,99.2203899991551,102.99714854404,94.7359183364043,101.750660845921,106.003460211055,113.483600644333,107.424325528304,84.0960979608412,81.6721660505057,72.8504907273407,77.096590501134
23,97.9479911033855,98.6239827670653,80.4707731445697,80.8730469578204,115.410587930985,112.272053136699,89.9547759460479,90.1124728063596,84.0500246070252,88.2884316647005,72.2083345678594,71.8082525091832,93.35350778131,103.364593509585,92.3074415911744,86.8416176405135,130.066881791956,118.10738321318,77.8311324199641,111.579129175665,97.4290929239232,96.9613133675438,73.5906797614127,61.5044995392242
24,98.5422175414177,102.051142739393,100.155921699127,99.0832693345778,111.819360812068,111.468696749444,107.895554359133,109.728823059251,90.4713869246003,90.8081005354283,85.6052729952691,85.6881669498326,97.3556423990403,87.087684347047,99.1223174305901,109.223489804469,107.171750017693,111.61145317795,119.642925117843,134.657808191324,96.2923840795298,94.6011978221463,94.0931160611748,75.2872824468365
25,98.7499214643015,99.430453985898,118.07628673174,117.873347732058,112.929077653258,112.736289022093,132.271925095835,134.128709060616,85.017911006383,90.0881678122912,106.732732264226,104.745702786349,105.926516189807,94.1742471104697,124.091766037585,122.210196452347,100.829204684495,114.910509213747,141.273367032755,125.250305469679,86.2001349447772,86.9384462055571,94.690270117199,108.356664314371
26,96.6266133785152,97.5585645754909,99.8573838277528,102.526370352179,111.522944590521,113.268077290737,112.598437968822,113.692207239107,87.9095385379653,84.8200162551775,88.7283049724517,83.1169632479187,107.919772869017,87.6764607576799,101.711663837138,101.152837299697,110.192657382455,115.082891925892,131.396954889236,116.752255647643,79.1925864574249,83.3708290075439,98.8592217476688,79.0565732019519
27,101.675574088989,100.362606959498,82.8891017168467,79.3006992240929,112.351222620473,113.942038937122,92.531558808669,89.5059087373635,87.8198052762852,84.7538579991651,66.8027552818625,71.562361782877,84.491962388373,94.4552430879152,78.511034405012,79.3949993537613,114.67366787316,134.103598109787,92.0536238990058,89.1100246509428,77.7868384729239,99.1024616546999,72.2812385894979,51.8836233173682
28,100.306746235673,99.7222172751219,100.903008106158,98.2689742746932,111.36596773539,117.281692331955,113.79623348857,109.684707329969,85.6002203437971,83.2838418812588,87.278983995801,89.7198217230863,100.857523256129,100.950795464036,99.03684940302,117.291326770422,126.988969661442,104.517689515302,114.373868220144,115.496409172432,89.6622956635598,69.95633745411,96.733122359951,80.8994498793564
29,97.7237261259761,100.0115283718,120.082465843986,119.527440862118,114.134149223255,114.061899242133,138.648374944041,139.168501640056,84.2097720862804,85.8636943852397,107.460453304689,104.748024520564,104.870232093877,89.0823243361047,128.102674686754,122.210524257086,121.789677414171,115.307358872103,138.17268667266,139.220341828551,84.9309861302328,80.3544416672507,94.9426362300617,99.4749179882016
30,102.50762984214,100.770560802253,99.1550063353209,99.605648211303,115.837964809849,115.336130767769,116.918010755576,113.341044776751,85.3306420424841,85.3296817358369,83.8855690361169,84.9453060671726,88.393405492075,104.719861434939,98.3883348242281,98.7336477704006,116.139667456366,100.760181696259,115.558129847203,104.904796297048,99.2328213348116,73.5052524507378,86.3342503068341,91.854283790225
31,100.852928442954,99.2586799364152,75.893505556919,82.2198405794273,116.148608688323,117.836767746138,95.7421096577259,91.2528794584634,85.3776374014289,85.2282293747101,69.2898084828162,67.5333393154482,103.845004799002,102.314752230539,63.6985400444736,59.936657582422,104.384131808095,120.21868738367,77.6122177972987,94.6847166419405,88.7811036839696,95.6625075115686,66.7998883284895,58.7699829120094
32,99.4098570340155,101.288753097038,102.262674426828,100.169474584394,114.43692702589,118.108362046754,116.11203346655,119.007801218009,85.7666056398974,85.1043154284371,82.4355963087611,80.9678647536978,93.3746058368256,92.7662797950349,98.4328860093613,87.4777458797557,109.071698042623,124.772867773771,102.630983530862,129.993978905134,81.024440998692,82.4743725388411,90.1480594550542,93.2903140459095
33,101.79025132209,99.5590268763625,117.07871985815,121.508107570369,114.922756058292,118.790526220761,139.696036187638,138.251710140789,79.3953260321961,82.29621430803,102.421422836406,101.780770687776,108.162024097315,101.810599539049,124.31832484429,119.378614395115,115.193720542166,128.065297928809,139.17968826567,138.487279966922,75.2956620120231,79.3026304042426,95.5931234566985,103.386901725029
34,101.756266975066,100.663563927831,101.479895021755,99.0014159656555,115.995602563314,115.845063997881,113.493525281715,118.691463080379,79.727241463882,81.0126028178026,83.4996494398531,82.5785316386164,104.307856256821,105.984649299951,104.931645730811,101.650352358745,137.424208907685,101.598837985303,112.351460955468,115.696586314412,78.340786603158,108.472355792531,82.9192186243803,85.8988172610843
35,101.643162163275,102.193678026299,83.818207138435,80.4288906191632,120.492121339693,121.504965460586,94.1986551881756,91.4786342423624,85.3608046823764,84.5535701121498,69.3038307832463,64.6865141492779,106.152418359965,108.488762026094,84.9325425398195,82.2149796708929,102.618179406253,120.802155977552,94.4378922004594,105.1885760507,85.2431071431786,82.099701856899,51.7707268100484,59.179794637484
36,101.3772805082,100.870362981668,97.1122136780564,99.3506281770183,115.725392758669,118.13340174186,116.856299884209,117.290915193852,84.0932576942231,83.5021226052126,79.0820585429261,79.1759484146833,100.965754634296,98.2972137708278,86.4631878330473,106.572054243589,127.048437214768,130.746959611069,101.110333013916,125.187169925464,78.3925228235468,78.4500055050678,75.779028457036,97.6293430391843
37,101.107835307075,99.3481368289375,121.403568670749,120.189167056347,118.14189681124,122.233703689414,140.251980834392,142.052887961727,82.3705778978154,78.4816669253426,97.6974042277493,97.2004750067074,106.909187473262,99.2509056487116,122.94993646409,118.446780725436,114.282125942129,115.187873095662,130.210413963786,129.01204145295,85.6138409618455,83.8989220010892,98.8002710693209,96.4858333432228
38,99.8761765788466,102.297615236902,99.4756050211952,98.209273284045,122.804723643358,116.298194627939,118.640187537905,116.662697151151,82.4303568142221,80.8097050983014,79.9461496477489,79.3018777299667,111.044116226516,99.3062869201446,107.742873679577,109.716710355861,132.327927199899,117.302795743344,110.18813248849,120.828455786098,78.3252955826417,68.4526030339602,75.3494280608943,66.4008193265734
39,99.3880746725202,101.987007711924,76.855711681709,77.378396933344,119.298050229342,119.541967172708,97.6298863454873,94.3305034701822,82.334349835282,78.708104354487,64.0054702618474,63.6059389593443,115.729984123645,111.53169404844,90.2126294517413,72.6278716570434,110.386394880213,119.207702222362,103.488465768482,108.828377877422,79.6555207296442,84.4224211413765,64.0514441135082,62.76914822886
40,99.2390579979752,101.096793919016,96.9706646924365,103.994426769496,117.280318592357,122.499829141938,116.014503022623,119.942316894143,74.6781544030686,75.8584978589161,78.740842514628,77.5648000244728,99.7728395620075,109.000575138224,98.200309831647,90.3324582364554,121.148985877302,122.920150011464,111.212079943279,131.322210799353,74.1559226175374,79.2306943913603,76.2565922085982,64.5244474341436
41,98.610586042159,100.477463470223,116.796927652851,121.201417647345,119.170461129452,119.069515625554,143.745441425589,145.941391937468,81.7205541932776,79.8002402623763,93.73231283893,98.7751789658914,82.0075912773408,106.675212542056,117.424859310538,110.168110579569,111.703592466378,125.821279005968,138.203888371388,147.959612830514,94.7403486792696,83.2482009802412,100.255441089292,92.9159190737066
42,99.5841654439608,98.7441878479213,98.9381869556594,97.4974572767501,121.97091995781,119.494622063565,121.233274567165,117.69890691315,78.0300248068753,78.8415765814828,80.1574447492329,78.967994945584,100.252208036752,97.7012736012745,111.902702655024,105.938376193492,128.228131410893,131.542567069692,121.638990549392,126.769766456903,81.6609738517632,71.1410349124972,88.3479064699965,75.622183974483
43,97.4692072968635,102.72130489706,77.0764888300082,78.7776681666392,120.74879425666,119.622922592786,95.4135848598901,96.5004915215775,78.9612336612624,78.3052614649738,60.6248385718461,64.9498901545448,101.6444896676,102.985931473331,66.6565756337654,79.3366404612862,133.370235909905,120.73609927644,94.6180291053991,87.6245183024905,80.3450691239956,70.3161292628164,56.2199886975398,68.2546375232273
44,104.337911930677,98.7994808257057,101.375833545951,97.6290398308052,120.8762472729,119.894973441323,122.667805884998,123.512812877091,77.4096843982328,78.4323050836025,80.9680618631124,72.7966006594845,98.7572372228448,103.226322649766,96.5053601846948,106.318543374564,137.605768051209,123.57022436378,123.171337429343,124.401052535051,64.4651006809275,72.4526826937905,75.543707531242,86.0759694858998
45,102.41592399661,104.374665986033,124.200217881051,124.397620697767,121.812165531743,121.625680933639,147.822859841231,145.922381680045,79.2439299081575,79.2649303287932,90.6275868293725,92.0936043400103,104.546308966217,91.6666136456854,123.65969663486,117.858348627543,128.880805260716,142.403983017772,165.440495856366,139.364408518497,82.7783351963946,71.3560834152577,104.518090066958,87.1911602807908
46,97.7537828335933,103.06522125237,97.4259390479298,102.624825952867,123.180993294278,123.662358345918,122.933927681448,123.454583843346,76.3030551020888,77.4111950089668,77.2021583027907,75.649035416816,108.085423716114,86.1735638774341,87.0578098769503,95.2648631822976,137.746130036623,126.44879142492,114.003170629934,119.335855455225,68.8110112889623,87.3923997334687,59.4086139665304,83.4488709470003
47,99.1942303294018,99.528599281799,81.5754776949504,79.4697098866073,126.697017542292,119.471579004159,93.86820361248,99.7844571401289,77.5370075317765,75.2671283142529,62.265978573653,58.7541476412682,95.8561405586574,105.134640221213,82.2370228994541,77.053179398988,133.471391269293,125.010024874639,96.3562428807216,106.284829470237,69.3678274051656,89.1331644944647,58.6412976660741,72.5945848773501
48,99.0666892927536,97.9471581993864,101.538084482002,101.086388118464,123.822869775722,124.423960866745,129.142916291733,124.535670030663,75.218630042722,74.5304014961574,77.1734706781852,79.0932183084481,97.6472373827511,87.7655157505566,115.022912168417,85.1790654060661,122.945000705408,113.262054997732,119.86592440205,114.904855106471,83.3467293681732,74.7448643756875,92.5176342731467,69.7268479612588
49,101.559930236673,98.5791868726014,120.6644051579,119.171320104162,126.661598992303,126.973350092833,148.989401485064,150.706515358943,73.314425581797,75.2363944139176,89.9965066722672,87.769436160461,103.182737670403,100.013469507874,119.967514772509,110.643077916687,128.316297906278,124.522848380978,161.49916341466,151.535346006984,71.8783948279342,72.6285075153226,108.148720552514,85.3807650680053
50,99.8332618670563,100.513767418313,97.983246783446,99.0475062107688,126.261508231301,129.075148036481,126.302386563175,124.754582678045,77.4200210208805,75.6200339731579,75.1590039906568,75.636780520816,95.5982100680869,102.001982570787,97.7723678002913,88.4637228291324,117.224046308193,123.229390774665,118.844120616878,128.426656315772,61.0130217599746,72.3676893566267,76.2527625868012,80.2062269052294
51,100.50663702799,99.5066162430753,79.7610947867387,78.4227943242995,125.272720208988,128.102351984401,100.947532982073,99.5726469728158,75.9818000225486,72.4206392945959,61.5225283036194,61.2928725711594,100.730139067906,104.510939122447,83.7992937122724,88.4345781758028,124.018382644792,125.411633361525,99.7433047697943,100.839295758717,88.6592328791148,75.0538918228241,52.6911283950909,61.0643837595515
52,99.9429064893026,99.3049148012045,99.4392093296596,98.8107654650811,122.934195994219,127.513549527592,128.049346469637,120.713702095942,77.4485244783129,73.6313822623152,71.0870681658472,74.3563803768361,84.3063392089176,101.515409900118,97.7674226337016,95.2213592690977,135.767709666791,121.396658869831,132.297068914582,140.577510574683,54.9807445968598,74.7752338696084,75.3236593559236,78.3901996835543
