"Time","Series1","Series2","Series3","Series4","Series5","Series6","Series7","Series8","Series9","Series10","Series11","Series12","Series13","Series14","Series15","Series16","Series17","Series18","Series19","Series20","Series21","Series22","Series23","Series24"
23,102.000149636411,106.010410252054,66.8918148958859,80.9456683044181,147.094346222987,133.139852151573,124.50230076561,104.604490190272,75.3231492353661,71.7718426873896,52.4898260030812,51.1579672894894,128.556208248907,94.4871702758512,76.7762156329073,79.1164377851829,132.629459524029,135.251090679797,119.596376661645,108.22659734116,58.0835888918736,81.0371735880518,51.3853036745998,76.420189723984
24,108.172975844575,103.628114728141,98.8778977818308,99.4307138578559,132.136658375658,137.806076195454,131.265330436909,131.164800152151,65.2168253014705,51.2983354146816,65.8827588583506,55.8262487360808,98.9706769524879,99.1253430507899,86.2662259933977,108.211784459575,149.16328491791,141.053211334667,114.621762978749,170.147125753853,43.1419755392314,72.7802909605194,53.5446467805879,57.2448945634636
25,108.494812089069,100.953425873351,123.641404862696,115.130420568362,134.650475895115,144.639233129,159.650096847634,174.625016564261,58.315329526501,51.5450854940947,67.3970411718311,87.3077579774649,87.7921129109999,92.0167286134331,118.073421887967,113.842895968435,144.45020370409,134.365016900209,170.388057490252,171.790503279503,59.4264956087455,50.601237512917,85.2181393698082,98.1943609981237
26,103.336561680582,92.7728983335583,100.66706689596,102.573162304335,143.881778193781,137.819095209948,140.231029927452,145.150985867244,52.1872530852333,53.5798415790211,46.9428161984373,59.1505922069883,89.9011702840401,92.5224928396358,127.603157317321,136.036077404704,132.409519955058,142.276899818453,144.718338260287,136.646520873017,45.2668968724656,57.811892677622,66.0132427862859,70.1599396332819
27,90.7010707890402,104.703859653554,86.8733865784835,72.7160837436584,135.651718821064,152.797458482964,110.116867107206,114.306808185931,52.4621577486962,61.9067324786417,44.7203147926786,52.0153908972137,121.03045695067,82.7479063363622,86.7579688398596,77.8366859083647,130.113740612548,168.602128118856,81.1481220225007,83.4497269521077,62.3611973371701,58.0504193421136,26.259058444286,60.9946143714107
28,93.4313221614827,100.50982998585,100.404384836445,105.594248378556,151.076096027178,145.620954838966,138.058428486392,130.67977486889,52.9063979379673,58.6437515688315,33.0272835326038,66.9743522949598,108.100249124449,101.893613840922,104.121905164911,100.35094664252,140.433208096142,145.925827074576,151.417508544042,178.456081241759,68.6148709373331,52.3247438762755,53.3124670457466,43.5364650603428
29,94.2360939382768,97.1613131605058,138.471552833816,126.605859001545,146.879746311418,130.734445979436,175.478172315105,195.670195092848,39.6525485532568,66.4739746441377,81.1803768979446,71.0763631388199,109.634112531977,107.092958487567,135.845646269956,136.861829120403,140.380001311493,163.520417790346,176.70919868827,193.360511176506,52.137029779198,54.5229402185447,58.8252838236788,44.7369881148264
30,88.4538242504242,107.37996595535,93.1242946021095,107.660347295319,145.716397691257,143.50267766373,146.834851606295,152.480206058867,49.8299331190206,45.1244071983598,60.5243985315918,65.4020922083271,99.8092035251956,97.2021217719035,126.880814185814,110.466617357091,163.289626183423,148.716199692176,129.12404142081,154.505394641271,77.2599488002638,50.5977313681662,45.049288648574,74.9352952572335
31,100.320162675547,107.938602948764,92.3129293493287,86.3907701629224,133.766288048291,151.041075745032,108.602994933461,127.071076173807,61.3943474105556,49.9874456454188,34.986637439431,36.4726298277183,102.743193298444,75.7107032506258,105.66228824148,82.7136121804152,112.443464514708,125.863227082246,114.070258105441,133.976824449712,78.6283773235966,85.5622163085939,42.8856238090121,31.7996679556614
32,109.783573471734,106.988511214348,87.0842705812084,97.1829823195997,145.222663886056,149.301432934109,136.953993164492,132.868922225616,45.9607988325393,35.1872483755552,52.1210734048391,64.7889556299884,92.6722812965391,93.9586143067088,93.5285659909381,97.4559575439131,133.398209964275,130.14190327364,178.719598447463,163.66558944797,70.5611535654858,56.3492194472239,24.7415638836188,42.5364309627074
33,80.4264486669623,79.1116523111415,111.381468333525,119.800425374114,165.774367875403,138.524135896593,184.185865931566,177.618789655057,63.0216389031851,63.4500493709861,59.2763665979966,46.0167978119645,117.028551041147,106.192183627077,118.810847034223,116.48207928971,158.817853885684,134.892720709671,191.16145916542,192.288118584354,29.3200003554057,58.7142101377922,89.4737782812016,63.8983263635575
34,106.067103135852,92.8214653383196,92.7891156236096,109.960586973559,148.712758755262,135.928379906469,144.284250862818,157.145020226887,48.5996059120678,57.674627925953,35.7182930517851,41.1970950881852,95.1092346662617,89.1892089390921,94.5516243324911,79.6760396074443,160.938425084468,149.505532043693,131.841560281051,165.127529386138,25.8738305584006,40.3152356937482,56.140332518423,24.273408458619
35,98.3787067670119,107.497882548837,67.8311011106971,84.8875356683973,157.735030263858,151.955623934682,114.356599519621,125.103629266103,48.3882296491736,42.3735927446959,30.972524957876,33.3083147291858,129.877938007417,91.1490215437133,76.9851429044465,89.4493411778071,142.735146269196,150.838974998314,123.366860097511,137.931973754709,48.6541661641627,51.1321806279241,8.98335186116879,46.8846487119357
36,93.8469292224399,94.0373093215921,111.877550760542,102.775064261285,146.602019064244,159.498455470823,163.88974456538,158.873064252467,49.8037683679793,43.9774413899435,53.726526708819,47.8648764144193,108.801593415281,82.455600732075,106.769228947545,106.709052287748,150.868943971686,171.882918940102,180.202679595105,143.648427551263,48.3748404827391,50.31488750199,32.2926998317066,65.8883788616044
37,106.160070491285,103.26831703794,128.26962656104,130.233437687637,142.774375685968,149.835994169823,187.207873217357,191.324148866211,36.9879687623429,43.4213658142202,44.153429546128,49.6124110013973,114.824998355757,108.871849691078,112.800870227967,104.339372123149,182.453674707126,130.661711047125,187.086782752111,182.571932171136,54.6016664842027,50.439744333336,58.956301969273,51.681613275641
38,105.187081270716,101.463301381142,110.970131987389,94.985233265043,162.675187757195,160.021418150529,152.683416738922,153.518873973717,36.8076350428561,57.3628479337106,36.9888343070752,47.6648878455086,122.134359029256,89.9704157649739,82.5171222980996,97.1907163806435,140.518323776584,141.315350639822,149.32850926893,158.762830024509,20.9561868357987,45.7543083975888,8.60055318918523,17.0782079320248
39,100.769739028951,108.859218329463,75.1286284683382,80.2021061728117,170.094614370377,163.146061914196,132.98830495542,124.793840812008,38.1115322621389,41.8071737389522,27.2393251531621,36.560235578335,99.2956993021583,147.519064708247,76.4158404306413,99.3093630543818,185.166131376299,132.396412992822,144.272078578974,113.96592010532,37.3725847966553,71.2417695860992,25.9696476690135,24.3667318460364
40,92.642853174645,94.3170266369629,100.684776746472,110.412072021098,147.644957524928,167.797008739147,170.434404190636,152.589844930213,54.1830359552843,43.3039863111205,49.8164198837924,45.4308872685644,73.4870335119965,115.195591260372,121.747519778635,119.111392198928,164.754166122169,167.696811572962,153.020839874858,192.628095088799,45.2765883696318,10.4983463874008,39.7113264585716,31.6431223314791
41,94.3611057820967,99.5375810451142,128.94805992867,118.001682443458,168.268553985771,166.199620074648,201.680879792874,202.499486426027,41.9124052666424,44.0965769837359,44.6731360494287,58.0596882013557,90.8554904234515,97.5101902052293,147.793108083797,101.682579627115,177.243646324474,154.810647310241,190.340549268849,173.933251656691,13.527203329665,46.670923748859,65.2563787555633,61.9161070832194
42,87.0621275017793,102.759387333701,108.48423830523,101.079986758363,165.647459765427,164.962230230587,154.906227914511,147.448326272766,36.2442386152903,42.5183275566092,41.4344859677975,25.5977276979052,108.898853683758,100.036247084014,93.9515274330582,112.030328598244,155.105788224899,135.412093362661,175.837137287965,165.132944569734,39.8039822805364,44.9456232208951,62.1394686643275,52.8404288512917
43,115.047151266936,110.181235579752,84.4810941885782,78.8266141551129,161.570501513127,151.971970366626,126.751767794253,129.355036493309,26.5672365294747,22.1315242776649,34.5714650168298,36.1597998452007,118.050808299897,89.2404702523838,92.4045247393426,81.9024605105391,147.696811955464,152.20228541356,158.28716497956,119.680325789227,64.042412440906,24.8056704878356,48.2496470853838,32.8941977521802
44,98.7552451132191,98.5809533180636,101.265180327205,109.871444753116,179.994279867329,161.934974815249,168.533808444055,172.496620453371,33.3005188277637,39.920386460181,30.9594656016738,31.8762738571049,103.123852404086,104.22007042462,98.0629764638102,105.827722857753,171.973892411001,151.071856769287,153.619859264637,167.338357114909,11.2183641256844,34.88694592348,56.228103110299,28.2227879533602
45,93.9638900097501,102.323247975826,110.686614221467,121.083407858941,159.458840308352,174.366230831395,190.082471130838,199.338370503936,35.6402087213862,25.1070008070899,29.9715888931522,32.5751555945186,112.587090377977,100.109228456704,118.177096698024,106.917057401829,173.819602045055,171.959651913042,197.56680071048,203.535128520864,52.457899487798,18.8359434624135,31.5528174140628,36.7978311470685
46,82.7123804466434,89.2572143519686,102.477489569522,100.537922339318,168.060485609265,172.614933753718,165.944269763779,180.606058559735,28.1150226459702,30.7464914135122,32.3608142163199,16.7837271846723,114.145621509885,74.054496603875,89.8859007279932,96.8936951498655,162.622695264241,177.361247426955,167.964440237687,168.274534120496,46.7740073170216,19.8359098758519,48.0693075027421,41.1085533432701
47,96.5643065575968,105.064400239505,78.5720494810104,74.5502231319094,175.848044372305,163.316766105175,136.285658070786,143.131945425243,22.3961251070602,14.0776561478382,20.7316613435915,16.8077048669947,115.421396786392,72.347895753862,56.3234930180839,49.1238096654192,157.345134910283,151.39994488782,149.811965861231,89.9801701553347,45.3268250842549,-3.67460529296981,24.2166031701885,35.7738337870312
48,95.6069767628832,101.654557648665,94.7638034238283,96.6522964779687,163.340207828537,174.552089159079,171.476654944008,165.074097422965,20.4286675696332,29.7144242374266,39.5435079254928,25.6041742468318,111.213457663229,109.018045471154,127.031145946707,88.9131502432825,191.499949064643,187.376089147691,195.106092553703,134.556197831686,49.4711044629343,47.0507717616867,55.1857749046658,54.3412488377977
