"Time","Series1","Series2","Series3","Series4","Series5","Series6","Series7","Series8","Series9","Series10","Series11","Series12","Series13","Series14","Series15","Series16","Series17","Series18","Series19","Series20","Series21","Series22","Series23","Series24"
14,89.9065567045879,93.8478453728808,103.766475239245,99.9980767564199,106.520865930089,120.474728978352,120.671917926675,112.463713835057,85.438040193313,95.8635178366873,83.1454805683484,94.8227299828774,91.6652066509117,100.821891767089,120.631616684864,113.613275590268,94.8675493987121,135.376474162012,97.0633568589335,81.4659798834608,105.019948792736,63.6553387265263,99.6573555799333,93.9631349473171
15,101.744174850883,99.3193156390752,78.6866474831911,86.7131196000304,111.157914864924,117.891674702347,89.4964045101751,87.4895099573027,84.8910273001956,73.7565496659172,58.5928426486222,65.8305032508837,97.9207747080866,109.258754540831,100.984856964545,99.2593551571189,124.569345511163,105.973240568626,75.6017384521268,84.4499071652666,77.4045731811614,60.9142291356954,64.6711699971513,65.3441157890852
16,103.808197538234,104.128954158326,98.4372806550145,97.4823735653286,118.042442524201,122.823363907368,118.550489641142,119.135343715575,80.2082729129173,88.1910969363925,78.1215090798792,86.528500659653,128.242596885797,83.9799269840007,82.8502561613359,76.6320430392164,95.3361556309442,90.2826845543078,109.880499645233,104.192262815398,77.0327715523754,76.5917534873215,49.5296039954066,83.4091147504275
17,93.5564188232494,89.1293767538534,120.367993045039,123.583416604694,126.500681674474,108.492100986698,144.743966351221,146.001775142131,77.8205355778885,81.5548836476871,104.362782623138,96.9653233931134,113.10503019409,123.487215055877,127.084508432897,136.226127722687,108.025337944205,132.717403897174,149.213391952475,121.670996856774,86.9182700073761,80.588024483816,86.3968118165085,115.081919773101
18,107.412013592293,92.5603690632087,105.315088946474,96.2516570795815,118.550045617199,116.596618601431,124.846758440015,128.636067762468,86.7407965127591,85.2825670528969,80.5471605691746,80.5070855742425,86.2810439075857,84.4778798352211,84.4954117996869,88.6452796458097,136.163805757855,108.870675723488,130.316677896061,101.831389898306,91.4512146482744,86.2540033870093,85.3410353355246,68.597262483976
19,101.925774118436,94.1903122120151,82.130102433395,77.6073589477485,124.701934125642,119.325340097461,99.0132557316318,97.0305719146586,85.5707936696386,78.7300114968066,53.9869592721601,65.2362210330262,81.3262356650302,102.467780627588,78.1220003196757,60.6647078922656,85.2343223683122,120.805107902338,81.5809795113723,98.951160304084,75.9056076566264,97.3689397545048,86.4982906640101,81.9602298852752
20,106.708201474969,92.0545515292729,107.165037554116,102.193608752933,123.840406523461,122.892946458043,122.105735865187,115.626093114032,73.5063400257677,77.0306771877745,79.0990625614177,80.054809213995,94.6002663897609,102.277484955326,113.9299410827,119.714809988791,93.3147871367876,145.785627207777,121.905579095244,118.203389531762,73.6498278739928,86.6660044538388,71.0989681249875,73.802127571806
21,95.2141476437886,102.097915196482,119.9618156479,116.604438647711,115.159541889413,115.153966892355,140.858879763644,150.322374314966,81.1218939746717,70.4481016680269,101.851196105623,93.8371989447897,119.93162051422,101.825054529503,133.025094715482,137.193899598975,140.520590092396,117.243789215332,144.556605331536,140.687210513207,69.7259270866802,94.1810551113771,98.9396851707383,84.1021826736598
22,100.833906441771,95.03535825122,105.628338026104,91.4851758242729,121.144436738676,126.030924277236,125.647801804789,126.523794468477,72.4372734002246,76.9527578586363,81.2173432025977,75.6510175742814,104.390186776254,96.843631245348,87.2623809454979,96.361250984425,109.77810823921,145.243329910955,139.928097056387,87.1885433662723,100.233028360901,70.105345685482,63.5277106578066,74.9138078427366
23,99.499930205306,89.1772645733551,84.4150115550862,86.3258421760666,129.526307681738,124.536950380812,100.901329362091,97.2087565204859,71.7446338690922,89.3937290067854,57.4937072823529,46.3606955510064,89.4774214473901,106.749051807193,74.2004531828665,91.3931105935752,141.655605278684,106.542905251013,114.737883547531,78.5351893275632,39.3775047193779,72.3823974021682,46.353156379993,67.4502959326427
24,103.842537159409,96.8121561745977,103.0604173045,101.801786189399,128.38048054798,125.319030068024,127.171251268535,116.210725480638,78.6270622413318,80.9485110406468,68.2704167396749,85.3432775016685,113.23351851727,84.532532621538,85.3575464350425,87.095113878654,121.476246988658,137.882668541744,119.315789583482,122.030393313059,73.4863294932418,92.2775332663938,64.3402503487476,72.8917653211641
25,97.1207021604365,98.046823742626,122.073503533892,117.0818027972,127.318980707839,127.542423958025,152.118225227861,153.80654947697,71.5698799995347,83.3778607791341,85.8672638718161,98.9521210412152,97.9994441691566,80.6595371766517,125.093154898574,117.734526314219,131.416635175444,128.701988178065,150.689906499929,136.829472704804,75.573193155803,75.0181077590716,110.535931010004,76.4923916917821
26,99.9495116402377,104.283927368891,98.6005880142874,90.029606063347,128.385571226884,125.418207800615,124.99080977645,131.645721978208,78.9673999106111,78.5748265915702,74.1726383566076,68.4945912914038,83.1898225106287,90.1814704283013,76.6138725334934,98.5941514935869,138.199183344439,114.948426909728,135.790839201023,114.048466045335,58.1058559550965,48.7963292647494,88.1046513486635,69.7756358181383
27,91.1067042562803,94.4812393200059,79.4548124541538,89.5110488569965,124.542973498953,131.627730492496,101.21567050783,100.12446084647,73.1926179953767,78.7213135398093,62.8403685045603,57.5594623894502,106.917886813177,99.1401384422833,40.5601183767296,75.7888991824399,117.231821959599,107.799865916655,76.7976104510455,117.343110694966,78.7813884223096,60.3016672136181,67.3049773597655,20.2710334829303
28,96.1118927856475,105.806446278693,101.146977478542,116.951854106358,121.403073433279,131.241148868657,131.436820566408,130.68121409179,74.6807448789286,76.5143820724955,62.3002992260487,78.8763765235624,122.862142152682,118.851217305356,122.047184228093,111.011481047459,123.431136152801,129.149654953918,123.345935517799,130.63382522776,42.4936847428484,87.113880897491,88.7319383015471,64.3723247719133
29,100.625169418326,101.991813578143,120.244444453396,121.037402036777,135.477128954157,128.248953129161,155.658157534623,153.420547626247,68.3818665105692,73.3769621588255,90.3160087763706,90.191450115261,106.517024471992,123.811812097968,154.102093694921,143.059913032439,122.773542455315,132.827471436811,163.423093260037,139.142330675418,85.3245329166788,61.8389411348381,78.8336250489974,92.0394932630854
30,96.4683925380589,101.811760788178,104.716122341931,104.249033237556,122.898902541665,135.201885096704,125.849457128365,133.411576225688,64.243893325282,67.087356130015,70.0272886329402,76.3830080937289,102.880005567084,104.792221938171,93.1744968964177,93.1634340583166,172.241264140336,134.16170225552,122.151517684298,122.969559774967,45.0495912269411,75.0016619916568,81.3936540533969,67.4611033820188
31,99.7821525709426,95.7373716484275,79.4534143840678,86.1228015603708,126.305520401471,132.462793424731,103.349204400972,104.213546426426,73.5737612050138,66.3353263133826,58.0488948480291,49.841265409201,90.1563530737441,105.723874340397,91.4165373064234,79.5101232146641,132.892206036464,139.052840333473,103.901226979777,100.526447776737,35.9589767985446,69.2133404352097,58.3444391680732,65.5249158339184
32,97.6603701303739,109.76833939949,99.6481153920608,96.4909778323069,135.144824962599,135.343756997197,125.404371379117,130.2766206804,69.1903574578136,59.9958000181236,59.7337221838256,80.8863404809898,108.525977963043,96.3453267454083,99.8874582443541,124.551360237482,139.092006346666,125.092716510349,131.684886968494,121.795572281473,56.5465426131196,60.5546358897551,52.2634861278077,75.2897365096169
33,103.034650680807,99.1786458395142,117.578404562172,118.244018852217,126.689027253052,130.029111791879,154.764840486655,160.158102490986,65.8046612027265,66.9709114306,77.0667280993891,74.7327002011483,83.9414419766442,100.720796260796,142.11470699574,115.064370442102,127.888696885886,125.325944167156,148.745201785255,145.139195842582,69.4312059086848,61.7382041139043,67.9340666657738,90.0847011953338
34,105.842441543748,90.8755120791083,99.3083183572833,91.364394816774,131.240647933636,141.90215918493,133.276944649322,132.582973425088,66.3461766327287,70.4967783792836,63.7588290536724,69.7695817094164,75.2027646327866,78.9318120834731,108.312158988541,60.9394274408934,130.373140360181,137.554068186914,119.082802457324,133.222938769994,56.2264925285375,71.8758082178714,66.7507939787872,75.8406741753822
35,95.8874929359624,98.9807176430375,79.6561717884808,76.3171088386406,129.086002466088,134.98005527825,99.0093372181254,105.044914177729,71.6295417129962,70.1596127826304,57.2194567415451,52.7063799022284,99.3497084725937,104.349005933436,83.0549594767423,87.709756796719,155.68132003286,126.876162425675,105.001991475028,119.117920792796,56.6106950708357,68.1436824333837,55.0844509224482,25.921288579386
36,98.4648172070264,90.3277796463397,88.4313211305029,103.112048914431,139.103317788645,140.239213844467,127.557287627042,134.420315343788,60.5091668268996,64.4756635222771,69.140870236977,61.9814484101898,99.4810974130144,91.9666962655938,73.0129532235119,86.7029798333311,130.916744956939,154.288414705646,130.794582657894,139.402780053509,68.9980746258667,82.5200520984875,59.1796237200853,64.0623952002766
37,107.198806291849,98.4474494210666,113.175841513928,118.546420053796,139.23156508319,136.499417370537,169.91282599718,164.359239238372,59.2529577776841,60.2618619138904,77.7754522962417,73.7029210090949,135.475832980042,105.020181596508,136.244335211966,105.021923909941,137.302044541411,139.612038126592,176.911425984922,161.397794809264,47.1164861776732,60.002703233476,60.6526313432019,100.051010019102
38,89.0053837290815,97.8888649840519,99.6375654502403,98.9289423290847,140.109423466368,136.601850465097,135.116905378943,139.037475703593,58.9019247364632,78.4525872165927,70.0210609081195,57.043015937345,81.7547903816215,94.8102799126825,94.7371957742973,121.312252203773,143.654432462116,128.770975258553,160.948233187424,143.817303671532,60.7122568135929,48.1518793695998,30.6366208926627,54.7927215943338
39,98.4008110412963,103.409148452017,78.6735811256775,79.4372022424874,141.212323860728,142.9221912264,101.941541352243,118.862118108129,53.0750436589507,64.6834276562521,46.2229440012732,56.913298978784,102.563594850236,90.0757639774533,58.9476487292746,116.719970105228,132.524143824432,111.89660553872,111.0211643095,123.108775505772,68.4689948939409,63.4885465236917,55.1785321916165,55.5920366363085
40,110.323521420717,105.047480928687,93.9956533589628,90.6816650875219,142.786228731895,132.076916777044,139.435683802855,133.210010845233,64.0981406875187,67.1028765243957,65.0626859688696,60.4475661388137,112.075796404333,96.7133293479693,96.9730500263,84.4032618789468,169.385962342655,130.344783411559,145.980079887373,137.892290626275,84.5098448506291,70.5800182986627,55.5709243629435,62.150905964699
41,110.967950345321,96.3694751754942,110.042309119785,124.188149671158,144.196782459853,143.39183073897,175.805346336108,168.201904747235,59.9618482337212,57.3115967966634,70.6202998510464,72.0960897460719,115.758892661738,94.4964263404944,118.098327603115,135.465377725001,119.573105816682,171.690282781992,168.143770291414,176.037077984188,66.191778218603,93.2295043359049,79.0374132477192,79.1551833778203
42,100.782976616751,104.030544341875,98.2281539004328,92.7825355553229,132.156692216629,143.967831864974,145.311271484673,145.157615638904,59.0358598710896,57.810211864727,54.6632895191179,59.0481641653052,99.8391327301102,116.418673117636,115.888103089992,98.5877824244555,172.169394697684,133.588563683034,151.020397658217,124.816406393711,83.7214448825014,51.044754803444,34.8116228012475,53.9195482424423
43,95.6819552469318,107.121615548344,83.2674788284714,78.9571491879218,142.255918193201,129.523353154377,116.606915991768,123.210104517214,56.7832632282616,59.2430354885336,50.2169001916542,43.7241462346957,88.8511578785612,103.138121236557,62.4890595160401,82.1271118883067,137.726121666812,130.460010412207,117.677431934182,110.655239677467,63.7974005029457,52.104696421376,26.7999609703134,35.87551055226
44,100.827287097452,96.0792799757868,108.866193159638,97.8071826897057,144.56231906276,145.841886642666,149.918729561399,146.130071813077,53.4491977928795,64.3826115597415,62.9055016542474,50.3298937762247,99.0132392219502,106.487371392298,91.6353455902231,118.333550521846,164.356794702742,153.794212541668,147.548932527903,137.695525867589,55.9513830976196,69.2373981559692,54.3300218799204,57.0794126654846
45,96.7361280202649,96.7379781675033,119.807716031453,118.907030915719,148.623381013239,134.157911263265,170.142492794496,173.931232917623,50.8829069311189,53.4426272727194,70.3912520809242,67.2686315484198,129.096339879057,81.3871962129884,142.321798925747,123.205117776616,115.012338834888,151.619396872644,190.69372691424,176.934967553401,21.1519771562591,74.219291897567,44.8077969655245,69.1172224605512
46,107.264086411457,103.253891815768,107.465924203139,107.299829723679,140.062569619974,149.299021884464,149.64844595676,144.462215452018,58.2592820164634,58.2680783339153,51.4529827228888,43.5318027502054,107.241085122638,122.45232564442,120.379986531551,87.2295196920888,160.341209321427,157.274435848869,131.188682759068,151.359792707645,35.6301217210403,44.1197721509254,24.2556922391894,51.2200156547421
47,95.9675867214848,100.91523984972,80.4151107881798,77.0897004104231,144.50199905092,144.730431333094,114.664571921106,119.671540820541,45.8690766353992,42.5259268283989,40.0510618292245,35.3071652858219,69.3328439116289,102.390556617411,97.4482181585354,72.9438668788571,160.146468974653,142.83037372267,139.317960196882,115.74573031504,48.2155606439267,62.9685568241662,54.1539311175035,42.8716099753967
48,101.864557976044,102.743874802221,100.577660521298,96.0845120214405,142.631785046244,144.525315873826,148.003820931812,152.945289600982,54.2014947098271,49.4637278295918,58.88837923403,46.6180165253081,121.351886929754,87.1557789489512,124.922859180218,110.292028829483,128.931745426599,164.839813243895,153.236686182697,136.506786658153,62.6840568378067,43.5226372893649,65.513040096243,58.1702790053616
